timestamp_rounded_5min,source,chamber_RH,chamber_temp,PM1_SMPS,PM1_SMPS_SPS30,PN25_APS_valid,PM1_APS_valid,PM25_APS_valid,PM25_dusttrak,PN1_SMPS_SPS30,timestamp_rounded_1min,sensor,SPS30_PM1,SPS30_PM2.5,SHTC3Ext_T,SHTC3Ext_RH,SHTC3_T,SHTC3_RH
2025-05-26T14:35:00Z,candles_high_RH,70,20,60.48084077597042,30.742331997088485,5.977999999999999,1.508812493047611,3.57312335462711,0.045,821.7845011678822,2025-05-26T14:39:00Z,4,36.61229324,38.71610641,22.21782875,69.21287537,26.77666473,57.46800995
2025-05-26T14:35:00Z,candles_high_RH,70,20,60.48084077597042,30.742331997088485,5.977999999999999,1.508812493047611,3.57312335462711,0.045,821.7845011678822,2025-05-26T14:35:00Z,5,47.75448227,50.50251007,22.57350159,68.33688354,26.51600266,59.8833313
2025-05-26T14:35:00Z,candles_high_RH,70,20,60.48084077597042,30.742331997088485,5.977999999999999,1.508812493047611,3.57312335462711,0.045,821.7845011678822,2025-05-26T14:38:00Z,7,49.05632401,52.04888535,NA,NA,24.30000114,61.3254509
2025-05-26T14:35:00Z,candles_high_RH,70,20,60.48084077597042,30.742331997088485,5.977999999999999,1.508812493047611,3.57312335462711,0.045,821.7845011678822,2025-05-26T14:38:00Z,9,45.79981613,48.4315567,21.86061096,70.76637268,25.66866875,56.79668045
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:44:00Z,6,33.62615585,35.55837631,22.32336044,69.96614838,25.94000053,60.14600372
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:41:00Z,8,40.26060867,42.57406998,22.52199745,72.17732239,25.26133156,58.12266159
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:40:00Z,1,38.5940094,40.81170654,22.35089302,69.03115082,26.74133492,57.62065887
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:44:00Z,4,28.6113987,30.25546837,22.17342949,68.725914,26.71933365,57.14666748
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:40:00Z,5,38.30011368,40.50088501,22.67296219,67.35573578,27.3646698,57.39599609
2025-05-26T14:40:00Z,candles_high_RH,70,20,47.55072989918618,23.833280145924775,3.9029999999999996,0.9849073625802598,2.3389691141484654,0.036500000000000005,645.3550736802491,2025-05-26T14:43:00Z,9,36.95497131,39.07847977,21.84728432,70.11291504,26.41266823,53.97399521
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:49:00Z,3,29.91485977,31.63381958,22.99725723,69.47807312,26.71733093,54.3666687
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:49:00Z,6,26.03354073,27.52962303,22.55885315,68.71096802,26.66800117,57.9193306
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:46:00Z,8,31.19313622,32.98555374,22.61958885,71.53852081,25.54266548,56.66733932
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:45:00Z,1,31.31555557,33.11616516,22.25294685,68.76209259,26.45599937,57.95999527
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:49:00Z,4,23.11379433,24.44195557,22.20399284,68.33580017,26.46199799,57.71533966
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:45:00Z,5,32.55921555,34.43216705,22.68207741,66.85972595,27.00466537,57.81000137
2025-05-26T14:45:00Z,candles_high_RH,70,20,36.68286070047704,18.2643634935542,2.264,0.5975516822250865,1.2875974640511736,0.029333333333333333,493.4824852118318,2025-05-26T14:49:00Z,9,29.90201569,31.62868118,21.9459362,69.37783813,26.07933426,54.75999832
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:54:00Z,3,22.81786919,24.12901306,23.10157585,69.14170074,27.31466866,52.81333923
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:54:00Z,6,22.35020638,23.63448906,22.66258049,68.09378052,26.54533195,58.24399948
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:52:00Z,2,22.06950188,23.3376503,23.08499908,66.20846558,27.25666618,55.14599609
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:51:00Z,8,27.12280655,28.68133163,22.70020866,70.96135712,25.57733536,56.3206749
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:50:00Z,1,25.77098083,27.25183487,22.18846321,68.63918304,26.72533226,57.14666748
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:54:00Z,4,18.71269035,19.78795242,22.23354912,68.21656036,26.52067184,57.61865997
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:50:00Z,5,25.60085297,27.07191849,22.66518402,66.62808228,27.25333023,57.05932999
2025-05-26T14:50:00Z,candles_high_RH,70,20,28.33418984453982,13.526785191280029,1.533,0.42679700375551216,0.8384753011500747,0.022,383.6666728794554,2025-05-26T14:54:00Z,9,24.14780045,25.53538322,21.99450874,69.17339325,26.34866524,53.99200058
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:59:00Z,3,18.2234745,19.27063179,23.20251083,68.19250488,27.09666634,53.00599289
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:59:00Z,6,16.94431114,17.91796684,22.61445999,67.70425415,26.8579998,56.91999817
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:57:00Z,2,17.4245472,18.42705727,23.02619171,66.37530518,27.07666779,55.36600494
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:56:00Z,8,22.46343994,23.76684761,22.85091209,70.58511353,25.78599739,55.8093338
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:55:00Z,1,19.46494865,20.58344269,22.23968124,68.53501892,26.47600174,57.87932968
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:59:00Z,4,14.08060837,14.88970757,22.31784821,67.47665405,26.45799637,57.31599808
2025-05-26T14:55:00Z,candles_high_RH,70,20,49.14460672460449,28.65849773493064,1.1219999999999999,0.28545153519842814,0.6883949294335752,0.018500000000000003,731.8638645276565,2025-05-26T14:59:00Z,9,19.79668045,20.93423462,22.09131241,68.34262085,26.1633358,53.87400055
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:04:00Z,3,85.07826233,96.5401001,23.46223259,67.58116913,27.45800209,52.37866592
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:04:00Z,6,86.31633759,94.65320587,22.85480118,67.34999847,27.47266579,55.45800781
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:02:00Z,2,95.83679962,106.2986679,23.07095337,65.93141174,27.57866669,54.4553299
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:00:00Z,1,102.7762985,110.098259,22.34395981,67.67100525,26.73866844,57.03665161
2025-05-26T15:00:00Z,candles_high_RH,70,20,80.9534422353831,44.07212325985579,0.7819999999999999,0.20142991267838192,0.5377150948876684,0.06,1077.9258290179837,2025-05-26T15:04:00Z,4,85.91305542,93.2361145,22.15446281,68.35309601,27.21666145,55.57466507
